name	full_name	ssh_url	clone_url	html_url	created_at	updated_at	pushed_at	default_branch	size
how_do_we_make_sure_skills_sel_20260715_033947_a0801865	Hypogenic-AI/how_do_we_make_sure_skills_sel_20260715_033947_a0801865	git@github.com:Hypogenic-AI/how_do_we_make_sure_skills_sel_20260715_033947_a0801865.git	https://github.com/Hypogenic-AI/how_do_we_make_sure_skills_sel_20260715_033947_a0801865.git	https://github.com/Hypogenic-AI/how_do_we_make_sure_skills_sel_20260715_033947_a0801865	2026-07-15T03:39:50Z	2026-07-15T04:42:30Z	2026-07-15T04:42:21Z	main	3572
cartographers_of_the_ai_latent_20260720_142733_1b997657	Hypogenic-AI/cartographers_of_the_ai_latent_20260720_142733_1b997657	git@github.com:Hypogenic-AI/cartographers_of_the_ai_latent_20260720_142733_1b997657.git	https://github.com/Hypogenic-AI/cartographers_of_the_ai_latent_20260720_142733_1b997657.git	https://github.com/Hypogenic-AI/cartographers_of_the_ai_latent_20260720_142733_1b997657	2026-07-20T14:27:35Z	2026-07-20T16:20:36Z	2026-07-20T16:19:06Z	main	3819
synthetic_data_with_base_model_20260720_181704_b08e72e8	Hypogenic-AI/synthetic_data_with_base_model_20260720_181704_b08e72e8	git@github.com:Hypogenic-AI/synthetic_data_with_base_model_20260720_181704_b08e72e8.git	https://github.com/Hypogenic-AI/synthetic_data_with_base_model_20260720_181704_b08e72e8.git	https://github.com/Hypogenic-AI/synthetic_data_with_base_model_20260720_181704_b08e72e8	2026-07-20T18:17:06Z	2026-07-21T05:10:16Z	2026-07-21T05:09:54Z	main	3636
what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47	Hypogenic-AI/what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47	git@github.com:Hypogenic-AI/what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47.git	https://github.com/Hypogenic-AI/what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47.git	https://github.com/Hypogenic-AI/what_kind_of_tools_do_llms_thi_20260720_181157_f89eda47	2026-07-25T02:16:38Z	2026-07-25T02:22:58Z	2026-07-25T02:22:51Z	main	37932
adversarial_prompt_injection_v_20260728_181355_db6fd146	Hypogenic-AI/adversarial_prompt_injection_v_20260728_181355_db6fd146	git@github.com:Hypogenic-AI/adversarial_prompt_injection_v_20260728_181355_db6fd146.git	https://github.com/Hypogenic-AI/adversarial_prompt_injection_v_20260728_181355_db6fd146.git	https://github.com/Hypogenic-AI/adversarial_prompt_injection_v_20260728_181355_db6fd146	2026-07-28T18:13:56Z	2026-07-28T18:18:45Z	2026-07-28T18:17:08Z	main	90
emergent_adversarial_prompt_in_20260728_195215_54394617	Hypogenic-AI/emergent_adversarial_prompt_in_20260728_195215_54394617	git@github.com:Hypogenic-AI/emergent_adversarial_prompt_in_20260728_195215_54394617.git	https://github.com/Hypogenic-AI/emergent_adversarial_prompt_in_20260728_195215_54394617.git	https://github.com/Hypogenic-AI/emergent_adversarial_prompt_in_20260728_195215_54394617	2026-07-28T19:52:16Z	2026-07-28T19:55:54Z	2026-07-28T19:55:38Z	main	90
can_self_report_training_help__20260728_230205_15848d12	Hypogenic-AI/can_self_report_training_help__20260728_230205_15848d12	git@github.com:Hypogenic-AI/can_self_report_training_help__20260728_230205_15848d12.git	https://github.com/Hypogenic-AI/can_self_report_training_help__20260728_230205_15848d12.git	https://github.com/Hypogenic-AI/can_self_report_training_help__20260728_230205_15848d12	2026-07-28T23:02:08Z	2026-07-29T00:27:07Z	2026-07-29T00:27:00Z	main	69888
scaling_analysis_of_distribute_20260729_000241_d3c51cab	Hypogenic-AI/scaling_analysis_of_distribute_20260729_000241_d3c51cab	git@github.com:Hypogenic-AI/scaling_analysis_of_distribute_20260729_000241_d3c51cab.git	https://github.com/Hypogenic-AI/scaling_analysis_of_distribute_20260729_000241_d3c51cab.git	https://github.com/Hypogenic-AI/scaling_analysis_of_distribute_20260729_000241_d3c51cab	2026-07-29T00:02:43Z	2026-07-29T00:03:11Z	2026-07-29T00:02:56Z	main	89
adversarial_prompt_injection_v_20260729_000827_3a2a967e	Hypogenic-AI/adversarial_prompt_injection_v_20260729_000827_3a2a967e	git@github.com:Hypogenic-AI/adversarial_prompt_injection_v_20260729_000827_3a2a967e.git	https://github.com/Hypogenic-AI/adversarial_prompt_injection_v_20260729_000827_3a2a967e.git	https://github.com/Hypogenic-AI/adversarial_prompt_injection_v_20260729_000827_3a2a967e	2026-07-29T00:08:28Z	2026-07-29T00:08:51Z	2026-07-29T00:08:40Z	main	89
emergent_collective_intelligen_20260729_001254_501032ff	Hypogenic-AI/emergent_collective_intelligen_20260729_001254_501032ff	git@github.com:Hypogenic-AI/emergent_collective_intelligen_20260729_001254_501032ff.git	https://github.com/Hypogenic-AI/emergent_collective_intelligen_20260729_001254_501032ff.git	https://github.com/Hypogenic-AI/emergent_collective_intelligen_20260729_001254_501032ff	2026-07-29T00:12:55Z	2026-07-29T00:13:16Z	2026-07-29T00:13:07Z	main	89
semantic_coherence_impact_on_a_20260729_154614_23123c8f	Hypogenic-AI/semantic_coherence_impact_on_a_20260729_154614_23123c8f	git@github.com:Hypogenic-AI/semantic_coherence_impact_on_a_20260729_154614_23123c8f.git	https://github.com/Hypogenic-AI/semantic_coherence_impact_on_a_20260729_154614_23123c8f.git	https://github.com/Hypogenic-AI/semantic_coherence_impact_on_a_20260729_154614_23123c8f	2026-07-29T15:46:15Z	2026-07-29T15:51:00Z	2026-07-29T15:46:41Z	main	90
systematic_bias_in_llm_chain_o_20260729_160340_206cc029	Hypogenic-AI/systematic_bias_in_llm_chain_o_20260729_160340_206cc029	git@github.com:Hypogenic-AI/systematic_bias_in_llm_chain_o_20260729_160340_206cc029.git	https://github.com/Hypogenic-AI/systematic_bias_in_llm_chain_o_20260729_160340_206cc029.git	https://github.com/Hypogenic-AI/systematic_bias_in_llm_chain_o_20260729_160340_206cc029	2026-07-29T16:03:42Z	2026-07-29T16:17:50Z	2026-07-29T16:04:01Z	main	90
systematic_bias_in_llm_uncerta_20260729_161235_2f048b69	Hypogenic-AI/systematic_bias_in_llm_uncerta_20260729_161235_2f048b69	git@github.com:Hypogenic-AI/systematic_bias_in_llm_uncerta_20260729_161235_2f048b69.git	https://github.com/Hypogenic-AI/systematic_bias_in_llm_uncerta_20260729_161235_2f048b69.git	https://github.com/Hypogenic-AI/systematic_bias_in_llm_uncerta_20260729_161235_2f048b69	2026-07-29T16:12:36Z	2026-07-29T16:15:01Z	2026-07-29T16:12:55Z	main	90
multi_agent_adversarial_prompt_20260729_161608_d239e51e	Hypogenic-AI/multi_agent_adversarial_prompt_20260729_161608_d239e51e	git@github.com:Hypogenic-AI/multi_agent_adversarial_prompt_20260729_161608_d239e51e.git	https://github.com/Hypogenic-AI/multi_agent_adversarial_prompt_20260729_161608_d239e51e.git	https://github.com/Hypogenic-AI/multi_agent_adversarial_prompt_20260729_161608_d239e51e	2026-07-29T16:16:09Z	2026-07-29T16:27:47Z	2026-07-29T16:16:26Z	main	90
confidence_calibration_bias_in_20260729_173126_3e462a5c	Hypogenic-AI/confidence_calibration_bias_in_20260729_173126_3e462a5c	git@github.com:Hypogenic-AI/confidence_calibration_bias_in_20260729_173126_3e462a5c.git	https://github.com/Hypogenic-AI/confidence_calibration_bias_in_20260729_173126_3e462a5c.git	https://github.com/Hypogenic-AI/confidence_calibration_bias_in_20260729_173126_3e462a5c	2026-07-29T17:31:27Z	2026-07-29T17:31:39Z	2026-07-29T17:31:32Z	main	4
uncertainty_quantification_in__20260729_174425_a1dd0b7b	Hypogenic-AI/uncertainty_quantification_in__20260729_174425_a1dd0b7b	git@github.com:Hypogenic-AI/uncertainty_quantification_in__20260729_174425_a1dd0b7b.git	https://github.com/Hypogenic-AI/uncertainty_quantification_in__20260729_174425_a1dd0b7b.git	https://github.com/Hypogenic-AI/uncertainty_quantification_in__20260729_174425_a1dd0b7b	2026-07-29T17:44:26Z	2026-07-29T17:44:36Z	2026-07-29T17:44:31Z	main	4
emergent_collective_intelligen_20260729_220327_7c5d10a3	Hypogenic-AI/emergent_collective_intelligen_20260729_220327_7c5d10a3	git@github.com:Hypogenic-AI/emergent_collective_intelligen_20260729_220327_7c5d10a3.git	https://github.com/Hypogenic-AI/emergent_collective_intelligen_20260729_220327_7c5d10a3.git	https://github.com/Hypogenic-AI/emergent_collective_intelligen_20260729_220327_7c5d10a3	2026-07-29T22:03:29Z	2026-07-29T22:03:41Z	2026-07-29T22:03:34Z	main	4
decomposing_epistemic_and_alea_20260729_220440_015e4747	Hypogenic-AI/decomposing_epistemic_and_alea_20260729_220440_015e4747	git@github.com:Hypogenic-AI/decomposing_epistemic_and_alea_20260729_220440_015e4747.git	https://github.com/Hypogenic-AI/decomposing_epistemic_and_alea_20260729_220440_015e4747.git	https://github.com/Hypogenic-AI/decomposing_epistemic_and_alea_20260729_220440_015e4747	2026-07-29T22:04:41Z	2026-07-29T22:05:02Z	2026-07-29T22:04:46Z	main	4
causal_analysis_of_chain_of_th_20260729_225459_a67beda8	Hypogenic-AI/causal_analysis_of_chain_of_th_20260729_225459_a67beda8	git@github.com:Hypogenic-AI/causal_analysis_of_chain_of_th_20260729_225459_a67beda8.git	https://github.com/Hypogenic-AI/causal_analysis_of_chain_of_th_20260729_225459_a67beda8.git	https://github.com/Hypogenic-AI/causal_analysis_of_chain_of_th_20260729_225459_a67beda8	2026-07-29T22:55:00Z	2026-07-29T22:55:10Z	2026-07-29T22:55:05Z	main	4
mediation_analysis_of_chain_of_20260729_225721_8b610257	Hypogenic-AI/mediation_analysis_of_chain_of_20260729_225721_8b610257	git@github.com:Hypogenic-AI/mediation_analysis_of_chain_of_20260729_225721_8b610257.git	https://github.com/Hypogenic-AI/mediation_analysis_of_chain_of_20260729_225721_8b610257.git	https://github.com/Hypogenic-AI/mediation_analysis_of_chain_of_20260729_225721_8b610257	2026-07-29T22:57:22Z	2026-07-29T22:57:34Z	2026-07-29T22:57:27Z	main	4
architectural_vulnerability_pa_20260729_233928_30466f46	Hypogenic-AI/architectural_vulnerability_pa_20260729_233928_30466f46	git@github.com:Hypogenic-AI/architectural_vulnerability_pa_20260729_233928_30466f46.git	https://github.com/Hypogenic-AI/architectural_vulnerability_pa_20260729_233928_30466f46.git	https://github.com/Hypogenic-AI/architectural_vulnerability_pa_20260729_233928_30466f46	2026-07-29T23:39:29Z	2026-07-29T23:39:37Z	2026-07-29T23:39:33Z	main	4
uncertainty_quantification_in__20260729_234457_09cb52d9	Hypogenic-AI/uncertainty_quantification_in__20260729_234457_09cb52d9	git@github.com:Hypogenic-AI/uncertainty_quantification_in__20260729_234457_09cb52d9.git	https://github.com/Hypogenic-AI/uncertainty_quantification_in__20260729_234457_09cb52d9.git	https://github.com/Hypogenic-AI/uncertainty_quantification_in__20260729_234457_09cb52d9	2026-07-29T23:44:58Z	2026-07-29T23:45:05Z	2026-07-29T23:45:03Z	main	4
uncertainty_quantification_in__20260729_234744_42b8fd3c	Hypogenic-AI/uncertainty_quantification_in__20260729_234744_42b8fd3c	git@github.com:Hypogenic-AI/uncertainty_quantification_in__20260729_234744_42b8fd3c.git	https://github.com/Hypogenic-AI/uncertainty_quantification_in__20260729_234744_42b8fd3c.git	https://github.com/Hypogenic-AI/uncertainty_quantification_in__20260729_234744_42b8fd3c	2026-07-29T23:47:45Z	2026-07-29T23:47:53Z	2026-07-29T23:47:49Z	main	4
optimal_context_window_scaling_20260729_235329_d2f87e8b	Hypogenic-AI/optimal_context_window_scaling_20260729_235329_d2f87e8b	git@github.com:Hypogenic-AI/optimal_context_window_scaling_20260729_235329_d2f87e8b.git	https://github.com/Hypogenic-AI/optimal_context_window_scaling_20260729_235329_d2f87e8b.git	https://github.com/Hypogenic-AI/optimal_context_window_scaling_20260729_235329_d2f87e8b	2026-07-29T23:53:30Z	2026-07-29T23:53:36Z	2026-07-29T23:53:35Z	main	4
adversarial_robustness_of_caus_20260730_075226_8bc8290e	Hypogenic-AI/adversarial_robustness_of_caus_20260730_075226_8bc8290e	git@github.com:Hypogenic-AI/adversarial_robustness_of_caus_20260730_075226_8bc8290e.git	https://github.com/Hypogenic-AI/adversarial_robustness_of_caus_20260730_075226_8bc8290e.git	https://github.com/Hypogenic-AI/adversarial_robustness_of_caus_20260730_075226_8bc8290e	2026-07-30T07:52:27Z	2026-07-30T07:56:11Z	2026-07-30T07:52:32Z	main	4
probabilistic_calibration_metr_20260730_075410_ac649b07	Hypogenic-AI/probabilistic_calibration_metr_20260730_075410_ac649b07	git@github.com:Hypogenic-AI/probabilistic_calibration_metr_20260730_075410_ac649b07.git	https://github.com/Hypogenic-AI/probabilistic_calibration_metr_20260730_075410_ac649b07.git	https://github.com/Hypogenic-AI/probabilistic_calibration_metr_20260730_075410_ac649b07	2026-07-30T07:54:11Z	2026-07-30T07:58:19Z	2026-07-30T07:54:16Z	main	4
systematic_stress_testing_of___20260730_161741_765e263a	Hypogenic-AI/systematic_stress_testing_of___20260730_161741_765e263a	git@github.com:Hypogenic-AI/systematic_stress_testing_of___20260730_161741_765e263a.git	https://github.com/Hypogenic-AI/systematic_stress_testing_of___20260730_161741_765e263a.git	https://github.com/Hypogenic-AI/systematic_stress_testing_of___20260730_161741_765e263a	2026-07-30T16:17:43Z	2026-07-30T16:21:01Z	2026-07-30T16:18:00Z	main	90
can-self-report-training-help-lie-de4e-codex	Hypogenic-AI/can-self-report-training-help-lie-de4e-codex	git@github.com:Hypogenic-AI/can-self-report-training-help-lie-de4e-codex.git	https://github.com/Hypogenic-AI/can-self-report-training-help-lie-de4e-codex.git	https://github.com/Hypogenic-AI/can-self-report-training-help-lie-de4e-codex	2026-07-31T05:49:13Z	2026-07-31T06:45:19Z	2026-07-31T06:44:35Z	main	80652
tension-between-independence-0807-codex	Hypogenic-AI/tension-between-independence-0807-codex	git@github.com:Hypogenic-AI/tension-between-independence-0807-codex.git	https://github.com/Hypogenic-AI/tension-between-independence-0807-codex.git	https://github.com/Hypogenic-AI/tension-between-independence-0807-codex	2026-07-31T05:58:57Z	2026-07-31T06:32:14Z	2026-07-31T06:31:30Z	main	57019
already-present-beliefs-ea16-codex	Hypogenic-AI/already-present-beliefs-ea16-codex	git@github.com:Hypogenic-AI/already-present-beliefs-ea16-codex.git	https://github.com/Hypogenic-AI/already-present-beliefs-ea16-codex.git	https://github.com/Hypogenic-AI/already-present-beliefs-ea16-codex	2026-07-31T13:51:06Z	2026-07-31T14:32:46Z	2026-07-31T14:30:30Z	main	17178
reverse-stress-testing-for-detecting-f225	Hypogenic-AI/reverse-stress-testing-for-detecting-f225	git@github.com:Hypogenic-AI/reverse-stress-testing-for-detecting-f225.git	https://github.com/Hypogenic-AI/reverse-stress-testing-for-detecting-f225.git	https://github.com/Hypogenic-AI/reverse-stress-testing-for-detecting-f225	2026-08-03T16:28:00Z	2026-08-03T16:30:07Z	2026-08-03T16:28:11Z	main	89
null-results-as-alignment-signals-858f	Hypogenic-AI/null-results-as-alignment-signals-858f	git@github.com:Hypogenic-AI/null-results-as-alignment-signals-858f.git	https://github.com/Hypogenic-AI/null-results-as-alignment-signals-858f.git	https://github.com/Hypogenic-AI/null-results-as-alignment-signals-858f	2026-08-03T17:21:37Z	2026-08-03T17:51:19Z	2026-08-03T17:50:59Z	main	176800
null-alignment-matrix-diagnosing-when-56ad	Hypogenic-AI/null-alignment-matrix-diagnosing-when-56ad	git@github.com:Hypogenic-AI/null-alignment-matrix-diagnosing-when-56ad.git	https://github.com/Hypogenic-AI/null-alignment-matrix-diagnosing-when-56ad.git	https://github.com/Hypogenic-AI/null-alignment-matrix-diagnosing-when-56ad	2026-08-04T00:09:22Z	2026-08-04T01:03:46Z	2026-08-04T01:03:37Z	main	7073
systematic-stress-testing-daac	Hypogenic-AI/systematic-stress-testing-daac	git@github.com:Hypogenic-AI/systematic-stress-testing-daac.git	https://github.com/Hypogenic-AI/systematic-stress-testing-daac.git	https://github.com/Hypogenic-AI/systematic-stress-testing-daac	2026-08-04T17:56:11Z	2026-08-04T17:57:59Z	2026-08-04T17:56:16Z	main	4
blind-adversarial-evaluation-3b83	Hypogenic-AI/blind-adversarial-evaluation-3b83	git@github.com:Hypogenic-AI/blind-adversarial-evaluation-3b83.git	https://github.com/Hypogenic-AI/blind-adversarial-evaluation-3b83.git	https://github.com/Hypogenic-AI/blind-adversarial-evaluation-3b83	2026-08-04T17:58:53Z	2026-08-04T18:01:38Z	2026-08-04T17:58:59Z	main	4
systematically-mapping-the-null-result-3d8a	Hypogenic-AI/systematically-mapping-the-null-result-3d8a	git@github.com:Hypogenic-AI/systematically-mapping-the-null-result-3d8a.git	https://github.com/Hypogenic-AI/systematically-mapping-the-null-result-3d8a.git	https://github.com/Hypogenic-AI/systematically-mapping-the-null-result-3d8a	2026-08-04T21:04:57Z	2026-08-04T21:05:18Z	2026-08-04T21:05:02Z	main	4
diagnosing-null-results-in-misalignment-e05e	Hypogenic-AI/diagnosing-null-results-in-misalignment-e05e	git@github.com:Hypogenic-AI/diagnosing-null-results-in-misalignment-e05e.git	https://github.com/Hypogenic-AI/diagnosing-null-results-in-misalignment-e05e.git	https://github.com/Hypogenic-AI/diagnosing-null-results-in-misalignment-e05e	2026-08-04T21:10:01Z	2026-08-04T21:11:23Z	2026-08-04T21:10:08Z	main	4
dialing-up-misalignment-systematic-c2b3	Hypogenic-AI/dialing-up-misalignment-systematic-c2b3	git@github.com:Hypogenic-AI/dialing-up-misalignment-systematic-c2b3.git	https://github.com/Hypogenic-AI/dialing-up-misalignment-systematic-c2b3.git	https://github.com/Hypogenic-AI/dialing-up-misalignment-systematic-c2b3	2026-08-04T21:16:27Z	2026-08-04T21:19:33Z	2026-08-04T21:17:26Z	main	101
systematic-stress-testing-3eba	Hypogenic-AI/systematic-stress-testing-3eba	git@github.com:Hypogenic-AI/systematic-stress-testing-3eba.git	https://github.com/Hypogenic-AI/systematic-stress-testing-3eba.git	https://github.com/Hypogenic-AI/systematic-stress-testing-3eba	2026-08-04T21:46:10Z	2026-08-04T21:46:23Z	2026-08-04T21:46:15Z	main	4
reverse-alignment-characterizing-46f6	Hypogenic-AI/reverse-alignment-characterizing-46f6	git@github.com:Hypogenic-AI/reverse-alignment-characterizing-46f6.git	https://github.com/Hypogenic-AI/reverse-alignment-characterizing-46f6.git	https://github.com/Hypogenic-AI/reverse-alignment-characterizing-46f6	2026-08-05T01:47:34Z	2026-08-05T03:26:54Z	2026-08-05T03:26:14Z	main	104769
reverse-nulls-diagnosing-the-hidden-732a	Hypogenic-AI/reverse-nulls-diagnosing-the-hidden-732a	git@github.com:Hypogenic-AI/reverse-nulls-diagnosing-the-hidden-732a.git	https://github.com/Hypogenic-AI/reverse-nulls-diagnosing-the-hidden-732a.git	https://github.com/Hypogenic-AI/reverse-nulls-diagnosing-the-hidden-732a	2026-08-05T15:31:49Z	2026-08-05T16:49:14Z	2026-08-05T16:49:02Z	main	12257
win-on-post-train-bencn-75ee	Hypogenic-AI/win-on-post-train-bencn-75ee	git@github.com:Hypogenic-AI/win-on-post-train-bencn-75ee.git	https://github.com/Hypogenic-AI/win-on-post-train-bencn-75ee.git	https://github.com/Hypogenic-AI/win-on-post-train-bencn-75ee	2026-08-05T16:02:04Z	2026-08-05T16:04:01Z	2026-08-05T16:02:09Z	main	3
systematic-hypothesis-testing-of-null-f70b	Hypogenic-AI/systematic-hypothesis-testing-of-null-f70b	git@github.com:Hypogenic-AI/systematic-hypothesis-testing-of-null-f70b.git	https://github.com/Hypogenic-AI/systematic-hypothesis-testing-of-null-f70b.git	https://github.com/Hypogenic-AI/systematic-hypothesis-testing-of-null-f70b	2026-08-05T17:41:45Z	2026-08-05T20:03:30Z	2026-08-05T20:02:24Z	main	181357
adaptive-experimental-design-ead2	Hypogenic-AI/adaptive-experimental-design-ead2	git@github.com:Hypogenic-AI/adaptive-experimental-design-ead2.git	https://github.com/Hypogenic-AI/adaptive-experimental-design-ead2.git	https://github.com/Hypogenic-AI/adaptive-experimental-design-ead2	2026-08-05T22:34:13Z	2026-08-06T00:42:40Z	2026-08-06T00:42:33Z	main	124490
systematically-probing-alignment-null-843e	Hypogenic-AI/systematically-probing-alignment-null-843e	git@github.com:Hypogenic-AI/systematically-probing-alignment-null-843e.git	https://github.com/Hypogenic-AI/systematically-probing-alignment-null-843e.git	https://github.com/Hypogenic-AI/systematically-probing-alignment-null-843e	2026-08-06T16:13:41Z	2026-08-06T19:32:28Z	2026-08-06T19:30:31Z	main	106967
quantifying-the-null-intervention-c064	Hypogenic-AI/quantifying-the-null-intervention-c064	git@github.com:Hypogenic-AI/quantifying-the-null-intervention-c064.git	https://github.com/Hypogenic-AI/quantifying-the-null-intervention-c064.git	https://github.com/Hypogenic-AI/quantifying-the-null-intervention-c064	2026-08-07T16:18:32Z	2026-08-07T17:28:36Z	2026-08-07T17:28:29Z	main	167711
diagnosing-experimental-insensitivity-c74f	Hypogenic-AI/diagnosing-experimental-insensitivity-c74f	git@github.com:Hypogenic-AI/diagnosing-experimental-insensitivity-c74f.git	https://github.com/Hypogenic-AI/diagnosing-experimental-insensitivity-c74f.git	https://github.com/Hypogenic-AI/diagnosing-experimental-insensitivity-c74f	2026-08-07T19:15:40Z	2026-08-07T22:51:14Z	2026-08-07T22:51:05Z	main	225122
scaling-law-deviations-under-targeted-ee5c	Hypogenic-AI/scaling-law-deviations-under-targeted-ee5c	git@github.com:Hypogenic-AI/scaling-law-deviations-under-targeted-ee5c.git	https://github.com/Hypogenic-AI/scaling-law-deviations-under-targeted-ee5c.git	https://github.com/Hypogenic-AI/scaling-law-deviations-under-targeted-ee5c	2026-08-07T19:26:20Z	2026-08-07T19:26:53Z	2026-08-07T19:26:48Z	main	4
when-should-an-ai-ask-for-clarification-f275-claude	Hypogenic-AI/when-should-an-ai-ask-for-clarification-f275-claude	git@github.com:Hypogenic-AI/when-should-an-ai-ask-for-clarification-f275-claude.git	https://github.com/Hypogenic-AI/when-should-an-ai-ask-for-clarification-f275-claude.git	https://github.com/Hypogenic-AI/when-should-an-ai-ask-for-clarification-f275-claude	2026-08-19T20:13:07Z	2026-08-20T04:05:00Z	2026-08-20T04:04:18Z	main	30310
when-should-an-ai-ask-for-clarification-59b5-codex	Hypogenic-AI/when-should-an-ai-ask-for-clarification-59b5-codex	git@github.com:Hypogenic-AI/when-should-an-ai-ask-for-clarification-59b5-codex.git	https://github.com/Hypogenic-AI/when-should-an-ai-ask-for-clarification-59b5-codex.git	https://github.com/Hypogenic-AI/when-should-an-ai-ask-for-clarification-59b5-codex	2026-08-19T20:28:27Z	2026-08-19T21:17:49Z	2026-08-19T21:16:35Z	main	14347
fixed-points-of-ai-revision-a756	Hypogenic-AI/fixed-points-of-ai-revision-a756	git@github.com:Hypogenic-AI/fixed-points-of-ai-revision-a756.git	https://github.com/Hypogenic-AI/fixed-points-of-ai-revision-a756.git	https://github.com/Hypogenic-AI/fixed-points-of-ai-revision-a756	2026-08-19T21:28:56Z	2026-08-20T01:22:06Z	2026-08-20T01:21:57Z	main	63089
can-powerful-models-help-with-difficult-3a0f-codex	Hypogenic-AI/can-powerful-models-help-with-difficult-3a0f-codex	git@github.com:Hypogenic-AI/can-powerful-models-help-with-difficult-3a0f-codex.git	https://github.com/Hypogenic-AI/can-powerful-models-help-with-difficult-3a0f-codex.git	https://github.com/Hypogenic-AI/can-powerful-models-help-with-difficult-3a0f-codex	2026-08-20T02:06:15Z	2026-08-20T02:50:18Z	2026-08-20T02:50:12Z	main	50161
preference-understanding-9cf3-codex	Hypogenic-AI/preference-understanding-9cf3-codex	git@github.com:Hypogenic-AI/preference-understanding-9cf3-codex.git	https://github.com/Hypogenic-AI/preference-understanding-9cf3-codex.git	https://github.com/Hypogenic-AI/preference-understanding-9cf3-codex	2026-08-20T02:15:07Z	2026-08-20T03:09:57Z	2026-08-20T03:08:59Z	main	11890
can-powerful-models-help-with-difficult-dab1-claude	Hypogenic-AI/can-powerful-models-help-with-difficult-dab1-claude	git@github.com:Hypogenic-AI/can-powerful-models-help-with-difficult-dab1-claude.git	https://github.com/Hypogenic-AI/can-powerful-models-help-with-difficult-dab1-claude.git	https://github.com/Hypogenic-AI/can-powerful-models-help-with-difficult-dab1-claude	2026-08-20T02:16:56Z	2026-08-20T02:17:56Z	2026-08-20T02:17:01Z	main	3
preference-understanding-8cc6-claude	Hypogenic-AI/preference-understanding-8cc6-claude	git@github.com:Hypogenic-AI/preference-understanding-8cc6-claude.git	https://github.com/Hypogenic-AI/preference-understanding-8cc6-claude.git	https://github.com/Hypogenic-AI/preference-understanding-8cc6-claude	2026-08-20T02:35:54Z	2026-08-20T04:05:01Z	2026-08-20T04:04:44Z	main	163657
cot-interpretability-brain-age	Hypogenic-AI/cot-interpretability-brain-age	git@github.com:Hypogenic-AI/cot-interpretability-brain-age.git	https://github.com/Hypogenic-AI/cot-interpretability-brain-age.git	https://github.com/Hypogenic-AI/cot-interpretability-brain-age	2026-08-27T04:42:25Z	2026-08-27T04:42:26Z	2026-08-27T04:42:26Z	main	0
